Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,momentum
2021-02-11 00:00:00-05:00,104.97550201416016,105.10150146484375,103.86599731445312,104.79450225830078,18914000,0.0,0.0,
2021-02-12 00:00:00-05:00,104.51249694824219,105.44100189208984,104.15650177001953,105.20549774169922,17114000,0.0,0.0,0.0039219183692040804
2021-02-16 00:00:00-05:00,105.21800231933594,107.63400268554688,105.21800231933594,106.09500122070312,22676000,0.0,0.0,0.008454914411296421
2021-02-17 00:00:00-05:00,105.0,106.68299865722656,104.94599914550781,106.41549682617188,21418000,0.0,0.0,0.003020836059957732
2021-02-18 00:00:00-05:00,105.51950073242188,106.63674926757812,105.18550109863281,105.86000061035156,22432000,0.0,0.0,-0.005220068809411393
2021-02-19 00:00:00-05:00,105.9635009765625,106.52649688720703,104.87049865722656,105.05699920654297,29148000,0.0,0.0,-0.007585503487424594
2021-02-22 00:00:00-05:00,103.3499984741211,104.57099914550781,103.10700225830078,103.24400329589844,27350000,0.0,0.0,-0.017257259624179455
2021-02-23 00:00:00-05:00,101.25050354003906,104.10050201416016,100.10099792480469,103.54299926757812,33348000,0.0,0.0,0.0028960129608956997
2021-02-24 00:00:00-05:00,102.09149932861328,105.03900146484375,101.90650177001953,104.75849914550781,24966000,0.0,0.0,0.011739083149296947
2021-02-25 00:00:00-05:00,103.37249755859375,104.74400329589844,101.06449890136719,101.56800079345703,36568000,0.0,0.0,-0.030455747057040572
2021-02-26 00:00:00-05:00,102.5260009765625,103.55049896240234,100.8030014038086,101.84300231933594,41670000,0.0,0.0,0.002707560685753174
2021-03-01 00:00:00-05:00,102.82599639892578,104.32599639892578,102.30500030517578,104.07550048828125,28090000,0.0,0.0,0.02192097756451794
2021-03-02 00:00:00-05:00,103.80950164794922,105.21849822998047,103.56300354003906,103.79199981689453,22692000,0.0,0.0,-0.002723990469002291
2021-03-03 00:00:00-05:00,103.3604965209961,104.4259033203125,100.5,101.33550262451172,29684000,0.0,0.0,-0.023667500353750426
2021-03-04 00:00:00-05:00,101.16850280761719,104.46199798583984,101.01349639892578,102.45449829101562,42360000,0.0,0.0,0.011042484001389186
2021-03-05 00:00:00-05:00,103.65599822998047,105.90550231933594,102.32074737548828,105.427001953125,43904000,0.0,0.0,0.029012915115412152
2021-03-08 00:00:00-05:00,105.05650329589844,106.44049835205078,101.08049774169922,101.20850372314453,32948000,0.0,0.0,-0.04001345150510971
2021-03-09 00:00:00-05:00,103.5,103.9020004272461,102.3915023803711,102.63500213623047,33946000,0.0,0.0,0.014094649763700895
2021-03-10 00:00:00-05:00,103.58799743652344,103.75,101.66850280761719,102.75150299072266,25372000,0.0,0.0,0.0011350986707006072
2021-03-11 00:00:00-05:00,103.7030029296875,106.28500366210938,103.61900329589844,105.7385025024414,24782000,0.0,0.0,0.0290701296309841
2021-03-12 00:00:00-05:00,104.25,104.51300048828125,102.37750244140625,103.09600067138672,34516000,0.0,0.0,-0.02499091408064602
2021-03-15 00:00:00-04:00,103.11499786376953,103.35299682617188,102.17549896240234,103.32450103759766,25962000,0.0,0.0,0.002216384386619197
2021-03-16 00:00:00-04:00,103.94950103759766,106.1780014038086,103.5,104.6259994506836,29832000,0.0,0.0,0.012596222580473437
2021-03-17 00:00:00-04:00,103.80149841308594,105.48899841308594,102.69999694824219,104.55400085449219,25980000,0.0,0.0,-0.0006881520517788564
2021-03-18 00:00:00-04:00,103.05000305175781,103.7750015258789,101.67749786376953,101.81099700927734,27228000,0.0,0.0,-0.026235283420978583
2021-03-19 00:00:00-04:00,102.10250091552734,102.65499877929688,100.88400268554688,102.16000366210938,46298000,0.0,0.0,0.003427985807861411
2021-03-22 00:00:00-04:00,102.09200286865234,102.89949798583984,101.30349731445312,101.92949676513672,39096000,0.0,0.0,-0.0022563321134467795
