Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,momentum
2021-02-11 00:00:00-05:00,147.56300354003906,148.19700622558594,143.80299377441406,146.33099365234375,9224000,0.0,0.0,
2021-02-12 00:00:00-05:00,145.6999969482422,147.3000030517578,143.13900756835938,145.5489959716797,10125000,0.0,0.0,-0.005344033148042104
2021-02-16 00:00:00-05:00,146.85299682617188,149.22799682617188,142.8000030517578,147.39999389648438,15742000,0.0,0.0,0.012717352754290756
2021-02-17 00:00:00-05:00,138.41600036621094,145.96209716796875,134.5,142.5,36524000,0.0,0.0,-0.0332428364951326
2021-02-18 00:00:00-05:00,139.3090057373047,141.5,137.5240020751953,138.45700073242188,12521000,0.0,0.0,-0.028371924684758798
2021-02-19 00:00:00-05:00,139.6959991455078,143.86399841308594,137.6510009765625,143.50100708007812,13248000,0.0,0.0,0.03643012863902895
2021-02-22 00:00:00-05:00,139.7779998779297,141.47999572753906,136.05580139160156,138.1300048828125,13880000,0.0,0.0,-0.03742832406931074
2021-02-23 00:00:00-05:00,126.97799682617188,132.21400451660156,120.54399871826172,130.0240020751953,34488000,0.0,0.0,-0.05868386679993387
2021-02-24 00:00:00-05:00,130.53399658203125,132.0,126.35299682617188,130.11500549316406,11156000,0.0,0.0,0.0006998970691283191
2021-02-25 00:00:00-05:00,130.13699340820312,132.11900329589844,122.62100219726562,124.51000213623047,18641000,0.0,0.0,-0.04307730177383784
2021-02-26 00:00:00-05:00,125.46800231933594,129.8000030517578,123.69999694824219,128.0970001220703,13237000,0.0,0.0,0.028808914338586122
2021-03-01 00:00:00-05:00,131.5,133.0,128.10000610351562,130.99400329589844,12698000,0.0,0.0,0.022615698814706153
2021-03-02 00:00:00-05:00,131.7790069580078,131.7790069580078,125.5,130.906005859375,12761000,0.0,0.0,-0.000671766907716087
2021-03-03 00:00:00-05:00,128.83399963378906,129.99899291992188,121.83499908447266,122.02999877929688,11563000,0.0,0.0,-0.06780442976476664
2021-03-04 00:00:00-05:00,119.99199676513672,122.02999877929688,111.36100006103516,114.94400024414062,27452000,0.0,0.0,-0.058067676850279804
2021-03-05 00:00:00-05:00,115.49700164794922,115.49700164794922,102.15699768066406,113.10099792480469,39430000,0.0,0.0,-0.016033914910055347
2021-03-08 00:00:00-05:00,112.60399627685547,116.4000015258789,107.08200073242188,107.24299621582031,24598000,0.0,0.0,-0.051794429903077144
2021-03-09 00:00:00-05:00,112.36799621582031,114.78900146484375,110.1510009765625,113.0739974975586,18584000,0.0,0.0,0.05437186098385127
2021-03-10 00:00:00-05:00,116.96399688720703,116.99700164794922,107.95099639892578,108.79000091552734,20534000,0.0,0.0,-0.03788666428038634
2021-03-11 00:00:00-05:00,111.94999694824219,115.81500244140625,108.69159698486328,114.2239990234375,16604000,0.0,0.0,0.04994942607022779
2021-03-12 00:00:00-05:00,112.197998046875,114.62650299072266,109.3031005859375,114.06300354003906,10884000,0.0,0.0,-0.0014094716064476653
2021-03-15 00:00:00-04:00,113.7239990234375,115.91400146484375,111.0,115.9000015258789,7090000,0.0,0.0,0.01610511672345205
2021-03-16 00:00:00-04:00,118.31199645996094,119.0,112.4000015258789,114.31700134277344,10698000,0.0,0.0,-0.013658327543265902
2021-03-17 00:00:00-04:00,112.22799682617188,117.86499786376953,109.80000305175781,116.91699981689453,9168000,0.0,0.0,0.022743760276961122
2021-03-18 00:00:00-04:00,114.5,114.80000305175781,110.6259994506836,111.70999908447266,10418000,0.0,0.0,-0.04453587365889167
2021-03-19 00:00:00-04:00,111.89800262451172,113.73600006103516,110.43599700927734,112.09500122070312,8113000,0.0,0.0,0.0034464429270950614
2021-03-22 00:00:00-04:00,112.31400299072266,116.08300018310547,112.03800201416016,116.0,9041000,0.0,0.0,0.034836511323179664
2021-03-23 00:00:00-04:00,116.5,116.84700012207031,114.2300033569336,116.19999694824219,8967000,0.0,0.0,0.0017241116227775244
2021-03-24 00:00:00-04:00,117.68099975585938,118.5,110.23500061035156,110.60099792480469,10708000,0.0,0.0,-0.04818415809366505
2021-03-25 00:00:00-04:00,109.00800323486328,110.39900207519531,105.125,106.16799926757812,17682000,0.0,0.0,-0.04008100053708796
2021-03-26 00:00:00-04:00,105.26000213623047,108.49800109863281,100.51399993896484,106.52100372314453,28402000,0.0,0.0,0.0033249609863770235
2021-03-29 00:00:00-04:00,105.36000061035156,107.58280181884766,102.86000061035156,103.99099731445312,10552000,0.0,0.0,-0.023751244545789918
2021-03-30 00:00:00-04:00,102.84600067138672,107.418701171875,101.27999877929688,104.86799621582031,15133000,0.0,0.0,0.008433411776168187
2021-03-31 00:00:00-04:00,106.8010025024414,111.94999694824219,106.5,110.6500015258789,13838000,0.0,0.0,0.055136033095922965
2021-04-01 00:00:00-04:00,115.0,117.89800262451172,113.7020034790039,115.54100036621094,11602000,0.0,0.0,0.044202429036461544
2021-04-05 00:00:00-04:00,117.50800323486328,117.7968978881836,113.59010314941406,114.59500122070312,7347000,0.0,0.0,-0.00818756235889806
2021-04-06 00:00:00-04:00,114.4000015258789,117.97000122070312,114.4000015258789,115.61399841308594,7102000,0.0,0.0,0.008892160927860049
2021-04-07 00:00:00-04:00,115.0,117.49849700927734,114.37899780273438,115.9469985961914,6646000,0.0,0.0,0.00288027563855775
2021-04-08 00:00:00-04:00,118.25499725341797,122.44599914550781,117.99800109863281,122.26899719238281,15816000,0.0,0.0,0.0545249007972084
2021-04-09 00:00:00-04:00,121.19999694824219,123.44999694824219,119.01599884033203,122.7300033569336,12388000,0.0,0.0,0.003770425660933663
2021-04-12 00:00:00-04:00,122.0,122.5999984741211,118.7354965209961,120.19999694824219,10305000,0.0,0.0,-0.020614408371956383
2021-04-13 00:00:00-04:00,121.50499725341797,124.82099914550781,121.50499725341797,124.15399932861328,10923000,0.0,0.0,0.03289519534741481
2021-04-14 00:00:00-04:00,124.80000305175781,125.0,117.60199737548828,117.98600006103516,13165000,0.0,0.0,-0.04968023020549295
2021-04-15 00:00:00-04:00,120.0,122.1969985961914,118.69999694824219,120.83399963378906,9545000,0.0,0.0,0.02413845347143395
2021-04-16 00:00:00-04:00,121.0999984741211,121.91899871826172,118.78199768066406,120.77999877929688,7345000,0.0,0.0,-0.0004469011590765293
2021-04-19 00:00:00-04:00,119.19999694824219,120.23400115966797,114.31500244140625,114.5780029296875,9309000,0.0,0.0,-0.05134952734138021
2021-04-20 00:00:00-04:00,113.8010025024414,115.81819915771484,110.72100067138672,112.3010025024414,8610000,0.0,0.0,-0.019872928215055485
2021-04-21 00:00:00-04:00,111.60900115966797,114.98139953613281,111.00499725341797,114.20600128173828,6237000,0.0,0.0,0.01696332834834191
2021-04-22 00:00:00-04:00,115.72000122070312,115.72000122070312,109.19999694824219,109.66400146484375,10819000,0.0,0.0,-0.03977023769258614
2021-04-23 00:00:00-04:00,110.38500213623047,110.96029663085938,108.72599792480469,109.90299987792969,11936000,0.0,0.0,0.0021793698013341523
2021-04-26 00:00:00-04:00,111.16899871826172,116.5999984741211,110.72899627685547,116.5999984741211,14914000,0.0,0.0,0.06093553955424169
2021-04-27 00:00:00-04:00,116.5999984741211,116.91000366210938,113.44290161132812,115.68900299072266,12861000,0.0,0.0,-0.00781299738696506
2021-04-28 00:00:00-04:00,121.6780014038086,130.16099548339844,119.2750015258789,128.8800048828125,39021000,0.0,0.0,0.11402122544999083
2021-04-29 00:00:00-04:00,129.9499969482422,130.0,122.81300354003906,123.30699920654297,16526000,0.0,0.0,-0.04324181769962632
2021-04-30 00:00:00-04:00,121.58499908447266,122.73750305175781,117.55500030517578,118.2509994506836,15854000,0.0,0.0,-0.041003347647690425
2021-05-03 00:00:00-04:00,118.6729965209961,119.43599700927734,111.91699981689453,112.20099639892578,13983000,0.0,0.0,-0.051162384080152834
