Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,momentum
2021-02-11 00:00:00-05:00,149.5319694523626,152.44669424659915,148.9804617572537,152.23208618164062,45082800,0.0,0.0,
2021-02-12 00:00:00-05:00,150.22817917991884,152.63632801175666,147.48314600553493,149.34228515625,37475600,0.0,0.0,-0.018982864242841457
2021-02-16 00:00:00-05:00,150.37045017525205,153.44738762307088,149.23001163650278,153.02565002441406,32196000,0.0,0.0,0.024663911258022697
2021-02-17 00:00:00-05:00,151.43600983150287,151.9600555592144,147.53306785791793,148.79078674316406,27475600,0.0,0.0,-0.027674205471921565
2021-02-18 00:00:00-05:00,147.02396193567884,148.4638614037347,145.48675014531815,148.02215576171875,23386800,0.0,0.0,-0.005165850643508496
2021-02-19 00:00:00-05:00,149.9736481894023,151.4959031328046,148.19936206274073,148.99542236328125,27172400,0.0,0.0,0.006575141380383842
2021-02-22 00:00:00-05:00,147.4806684095233,151.05920066997044,142.99129324532768,143.29823303222656,32588400,0.0,0.0,-0.03823734474985263
2021-02-23 00:00:00-05:00,140.4982911268806,142.13033269081595,133.65317819864964,141.16458129882812,39178000,0.0,0.0,-0.0148895885751682
2021-02-24 00:00:00-05:00,140.97246213687245,144.80553937149637,137.31158923912764,144.72817993164062,44832000,0.0,0.0,0.025244282949905106
2021-02-25 00:00:00-05:00,140.2013319263591,143.48788121506345,131.92381292854463,132.83465576171875,82443600,0.0,0.0,-0.08217835790887118
2021-02-26 00:00:00-05:00,137.27661167899822,138.2947737341584,133.36868921458515,136.89730834960938,50093200,0.0,0.0,0.030584282125730056
2021-03-01 00:00:00-05:00,138.4994147494816,138.9985117395698,135.2877268367624,138.16751098632812,35318400,0.0,0.0,0.009278507021298843
2021-03-02 00:00:00-05:00,138.7489560569639,138.95358764004737,133.71806535922983,133.82037353515625,26411600,0.0,0.0,-0.03146280496868781
2021-03-03 00:00:00-05:00,134.02001004910105,134.2720564544925,127.75634920426306,127.81623840332031,37759200,0.0,0.0,-0.044867122794710945
2021-03-04 00:00:00-05:00,127.77632864608499,129.51567441929885,120.61927171689604,123.47909545898438,57334400,0.0,0.0,-0.03393264422827258
2021-03-05 00:00:00-05:00,125.27334214261126,125.27334214261126,116.58157157549972,124.38993835449219,54284000,0.0,0.0,0.007376494718576598
2021-03-08 00:00:00-05:00,124.27514547887681,124.48726321416262,115.45610293647854,115.7231216430664,54311200,0.0,0.0,-0.0696745800028189
2021-03-09 00:00:00-05:00,121.12520692412461,125.98310191741892,120.41624554627012,125.0195083618164,52182400,0.04,0.0,0.08033301026413331
2021-03-10 00:00:00-05:00,128.217345839665,129.61031143251833,124.39294122919537,124.50028991699219,38437600,0.0,0.0,-0.004153099397268156
2021-03-11 00:00:00-05:00,129.3107553121279,130.2718426691758,127.1589057380152,129.7451171875,29991600,0.0,0.0,0.042127028571617764
2021-03-12 00:00:00-05:00,126.29763780746624,128.69912156333984,125.71599251175269,128.37210083007812,24396400,0.0,0.0,-0.010582412557673893
2021-03-15 00:00:00-04:00,128.4594987074266,131.87449882352038,127.48591749708203,131.7197265625,22198800,0.0,0.0,0.02607751770653821
2021-03-16 00:00:00-04:00,133.36978913510202,134.92750666318125,130.97578652188955,132.71824645996094,27212800,0.0,0.0,0.007580640527576232
2021-03-17 00:00:00-04:00,130.2069362029344,134.3358875879674,129.7051681478628,133.217529296875,24386400,0.0,0.0,0.003761975841541032
2021-03-18 00:00:00-04:00,131.17301113049783,131.64730776016947,126.98413495022089,127.03905487060547,29389600,0.0,0.0,-0.046378839623281154
2021-03-19 00:00:00-04:00,127.31367042299595,129.02616045075166,125.94067985961071,128.269775390625,29920800,0.0,0.0,0.009687733597145254
2021-03-22 00:00:00-04:00,128.9387662268706,133.74922971557342,128.87885636231474,131.66976928710938,29780400,0.0,0.0,0.02650658649810711
2021-03-23 00:00:00-04:00,132.34878916674,133.24998177197838,130.0221925578284,130.5164794921875,22204800,0.0,0.0,-0.008758956601549905
2021-03-24 00:00:00-04:00,131.3202926190457,131.4001775281452,126.18281534221023,126.24522399902344,24584000,0.0,0.0,-0.032725794549336884
2021-03-25 00:00:00-04:00,124.81232819253354,126.96167875419331,122.54065147868766,125.16930389404297,29514400,0.0,0.0,-0.008522461847656038
2021-03-26 00:00:00-04:00,125.36150736171635,128.374598950588,123.5541552124814,128.20484924316406,36396800,0.0,0.0,0.02425151578449869
2021-03-29 00:00:00-04:00,128.0151306141249,130.43409072428943,126.81438868505079,129.2932586669922,27352000,0.0,0.0,0.008489611978434342
2021-03-30 00:00:00-04:00,128.2323073672595,129.56286413311153,126.86431455100265,128.5293731689453,20020400,0.0,0.0,-0.005908161847899107
2021-03-31 00:00:00-04:00,129.96477827524345,134.50813153343154,129.63525873926181,133.28741455078125,31477600,0.0,0.0,0.037019097382368304
2021-04-01 00:00:00-04:00,135.52413042046487,138.49727177542042,134.91502139253492,137.91561889648438,30827600,0.0,0.0,0.03472349104603434
2021-04-05 00:00:00-04:00,138.47233480462592,139.93519010604047,137.12929925209508,139.6705780029297,25567200,0.0,0.0,0.012724875692016635
2021-04-06 00:00:00-04:00,139.7928860530737,140.33708768709658,137.5336958275579,138.41241455078125,19174400,0.0,0.0,-0.009008077936944248
2021-04-07 00:00:00-04:00,138.6046244628324,142.22682521794755,136.91460845507316,141.22828674316406,25128400,0.0,0.0,0.020344072470101393
2021-04-08 00:00:00-04:00,142.31919158359193,144.50349453978117,142.2817555319502,142.96075439453125,24441600,0.0,0.0,0.012267143440731765
2021-04-09 00:00:00-04:00,141.93226847419928,143.86943569339604,141.54283905029297,143.78955078125,19517200,0.0,0.0,0.0057973699861118
2021-04-12 00:00:00-04:00,142.68866647012175,153.3006219120903,141.1858611049481,151.8677215576172,86932400,0.0,0.0,0.05618051334381513
2021-04-13 00:00:00-04:00,152.09239347828813,156.77054389489317,151.0364438942902,156.5658416748047,67621200,0.0,0.0,0.03093560678333529
2021-04-14 00:00:00-04:00,156.0216319322888,156.97523797503746,152.05243552133638,152.54672241210938,38550000,0.0,0.0,-0.02567047332740191
2021-04-15 00:00:00-04:00,156.3960984456076,161.9055366549832,156.0865539368017,161.13665771484375,59848000,0.0,0.0,0.05631019248993385
2021-04-16 00:00:00-04:00,160.2954015805088,161.4212562992689,158.42064290548157,158.8924560546875,33520800,0.0,0.0,-0.013927319158671625
2021-04-19 00:00:00-04:00,155.1379181819222,157.84394861198655,152.10735059484176,153.39295959472656,40442000,0.0,0.0,-0.03461143843146419
2021-04-20 00:00:00-04:00,153.00855124233806,154.74351496025312,149.41132294443682,151.4907684326172,33413200,0.0,0.0,-0.012400772285345307
2021-04-21 00:00:00-04:00,150.9665457646466,153.40048345990135,150.80179360933067,153.38050842285156,21677600,0.0,0.0,0.012474291402613913
2021-04-22 00:00:00-04:00,153.5252738058786,154.1593401832914,147.61892607375844,148.2854461669922,27778800,0.0,0.0,-0.03321844677821062
2021-04-23 00:00:00-04:00,149.1242375236473,153.12588795121735,148.78473808401557,152.4293975830078,22750000,0.0,0.0,0.02794577298805767
2021-04-26 00:00:00-04:00,151.62807675093222,154.56376713127207,151.02894755858387,154.5537872314453,19779600,0.0,0.0,0.01393687623334361
2021-04-27 00:00:00-04:00,155.55732037918114,156.4759739501326,153.3205887043723,153.5926971435547,16457200,0.0,0.0,-0.006218482931455993
2021-04-28 00:00:00-04:00,153.4204398724643,155.095478321376,151.9326121408952,152.54421997070312,20941600,0.0,0.0,-0.006826347816990319
2021-04-29 00:00:00-04:00,153.774947058854,154.13941913929227,150.4947440443799,153.02354431152344,17319600,0.0,0.0,0.0031421992974389745
2021-04-30 00:00:00-04:00,151.52320791141187,153.42542238565844,149.7508083076504,149.87562561035156,20191200,0.0,0.0,-0.020571466406263506
2021-05-03 00:00:00-04:00,151.02894449499826,152.2446638706092,147.6588771384983,148.15065002441406,20391200,0.0,0.0,-0.011509380387322743
2021-05-04 00:00:00-04:00,146.15855471464164,146.16105349839745,139.897714886103,143.302734375,40532400,0.0,0.0,-0.03272287802054974
2021-05-05 00:00:00-04:00,146.87501618753024,147.91848703395817,143.6647187442846,144.37368774414062,29202400,0.0,0.0,0.007473363113491782
2021-05-06 00:00:00-04:00,144.7406399576342,145.49952367296785,141.97218547950027,145.01773071289062,19338000,0.0,0.0,0.004460944226148511
2021-05-07 00:00:00-04:00,147.8660862809797,149.48871139383226,146.50307570104758,147.90602111816406,22932800,0.0,0.0,0.01991680873142143
2021-05-10 00:00:00-04:00,147.6563954854817,147.84362147145356,142.29174933860665,142.4490203857422,26890400,0.0,0.0,-0.03689505465137355
2021-05-11 00:00:00-04:00,138.04794246195289,143.3377005773234,137.29903861496217,142.85340881347656,28558400,0.0,0.0,0.0028388291238459207
2021-05-12 00:00:00-04:00,139.89025254447674,142.39407991326078,136.8921382567868,137.38392639160156,30340800,0.0,0.0,-0.03828737772030688
2021-05-13 00:00:00-04:00,140.13238585667187,140.60170015454054,134.39328846203531,136.45277404785156,28540400,0.0,0.0,-0.006777738620570739
2021-05-14 00:00:00-04:00,138.69699256368528,143.07059610115618,137.28406727996867,142.22183227539062,25861600,0.0,0.0,0.0422787903565518
2021-05-17 00:00:00-04:00,141.36311554034583,141.48543407981757,138.3325472620694,141.44798278808594,21698000,0.0,0.0,-0.005441144126214326
2021-05-18 00:00:00-04:00,142.46150781381053,143.8319996773942,139.83534628039916,139.9526824951172,18625600,0.0,0.0,-0.010571379410966752
2021-05-19 00:00:00-04:00,135.4667232693777,140.5892308153354,135.23456488901553,140.45193481445312,34400000,0.0,0.0,0.003567293676942196
2021-05-20 00:00:00-04:00,142.81597748564172,146.62290590654473,142.49645305591116,145.9114532470703,32159200,0.0,0.0,0.03887108027261843
2021-05-21 00:00:00-04:00,151.4158976879493,151.9975507031784,148.47770814495613,149.6984100341797,67299200,0.0,0.0,0.02595380076639331
2021-05-24 00:00:00-04:00,151.90265902391442,157.2198731289742,151.53818701096483,155.89181518554688,55481600,0.0,0.0,0.04137255131803386
2021-05-25 00:00:00-04:00,157.42956126667795,157.9537878103253,154.5986983161181,156.248779296875,43540800,0.0,0.0,0.0022898194552629647
2021-05-26 00:00:00-04:00,157.1125671181021,157.70669883679432,155.63473417480017,156.77056884765625,37044000,0.0,0.0,0.0033394792146814734
2021-05-27 00:00:00-04:00,156.76803861148545,157.2698066228344,154.37405119865983,154.6536407470703,58147600,0.0,0.0,-0.013503351529221552
2021-05-28 00:00:00-04:00,154.78343463263286,162.53708483611751,154.78343463263286,162.20758056640625,64453600,0.0,0.0,0.048844241770487073
2021-06-01 00:00:00-04:00,162.4622304258188,163.6430127047757,158.80009430320595,162.40731811523438,47280400,0.0,0.0,0.0012313700021335805
2021-06-02 00:00:00-04:00,162.28497050635013,168.9402225125807,162.11770434718605,167.5372772216797,59416800,0.0,0.0,0.03158699476094662
2021-06-03 00:00:00-04:00,166.76343745496874,172.33776804878582,165.58765280427676,169.44949340820312,58000800,0.0,0.0,0.011413675918782396
